Date,StudyUID,Number participants,Number bins,Mailbox check interval,Fastest processing time,Slowest processing time,Mean processing time,Number messages received,Total size messages received,Number messages sent,Total size messages sent
Thu Jun 15 20:20:29 GMT 2023,31619B92,5,2500,5000,10432,11732,11425.8,40,0,40,4250300
Thu Jun 15 20:20:41 GMT 2023,F4D17164,5,2500,5000,10409,11723,11438.4,40,0,40,4251312
Thu Jun 15 20:20:53 GMT 2023,BE921EB6,5,2500,5000,10435,11712,11443.4,40,0,40,4250736
Thu Jun 15 20:21:06 GMT 2023,5DA48D33,5,2500,5000,10451,11928,11581.2,40,0,40,4250772
Thu Jun 15 20:21:17 GMT 2023,E1F9828A,5,2500,5000,10468,11706,11435.4,40,0,40,4249788
Thu Jun 15 20:21:29 GMT 2023,F949B896,5,2500,5000,10416,11611,11358.8,40,0,40,4250948
Thu Jun 15 20:21:41 GMT 2023,F40F21B5,5,2500,5000,10403,11666,11387.8,40,0,40,4249424
Thu Jun 15 20:21:54 GMT 2023,AE3F08F8,5,2500,5000,10406,11731,11445.0,40,0,40,4251244
Thu Jun 15 20:22:06 GMT 2023,77378F86,5,2500,5000,10436,11726,11451.2,40,0,40,4249964
Thu Jun 15 20:22:10 GMT 2023,B3312849,5,2500,1000,3443,3680,3623.8,40,0,40,4249864
Thu Jun 15 20:22:14 GMT 2023,FDEEB449,5,2500,1000,3454,3680,3612.0,40,0,40,4249584
Thu Jun 15 20:22:18 GMT 2023,8415369E,5,2500,1000,3451,3668,3569.8,40,0,40,4251248
Thu Jun 15 20:22:22 GMT 2023,E662F2E1,5,2500,1000,3391,3628,3574.4,40,0,40,4252968
Thu Jun 15 20:22:26 GMT 2023,528D7439,5,2500,1000,3445,3778,3667.8,40,0,40,4250224
Thu Jun 15 20:22:30 GMT 2023,6A1B5E66,5,2500,1000,3439,3766,3634.0,40,0,40,4249148
Thu Jun 15 20:22:34 GMT 2023,DC358950,5,2500,1000,3448,3660,3598.2,40,0,40,4251284
Thu Jun 15 20:22:38 GMT 2023,10B9FC08,5,2500,1000,3403,3721,3637.4,40,0,40,4249932
Thu Jun 15 20:22:42 GMT 2023,FA7CD895,5,2500,1000,3385,3790,3650.8,40,0,40,4252588
Thu Jun 15 20:22:46 GMT 2023,43F603B3,5,2500,1000,3430,3747,3659.6,40,0,40,4251380
Thu Jun 15 20:22:50 GMT 2023,E6F1F8FA,5,2500,1000,3394,3647,3558.0,40,0,40,4250944
Thu Jun 15 20:22:54 GMT 2023,49FF8329,5,2500,1000,3495,3836,3671.8,40,0,40,4250160
Thu Jun 15 20:22:58 GMT 2023,02090F34,5,2500,1000,3422,3625,3559.8,40,0,40,4250600
Thu Jun 15 20:23:02 GMT 2023,7480D20E,5,2500,1000,3432,3666,3609.2,40,0,40,4251512
Thu Jun 15 20:23:06 GMT 2023,0BC749A3,5,2500,1000,3420,3721,3611.6,40,0,40,4251308
Thu Jun 15 20:23:48 GMT 2023,B54EA640,5,1000,20000,40324,41578,41319.2,40,0,40,1756384
Thu Jun 15 20:24:30 GMT 2023,318D7BEF,5,1000,20000,40286,41606,41281.8,40,0,40,1755708
Thu Jun 15 20:25:12 GMT 2023,CED1080C,5,1000,20000,40446,41640,41376.2,40,0,40,1754748
Thu Jun 15 20:25:54 GMT 2023,C331F344,5,1000,20000,40318,41557,41297.6,40,0,40,1754888
Thu Jun 15 20:26:36 GMT 2023,449A7BEB,5,1000,20000,40328,41547,41237.8,40,0,40,1755584
Thu Jun 15 20:27:18 GMT 2023,A9CDDA7F,5,1000,20000,40340,41619,41342.6,40,0,40,1755392
Thu Jun 15 20:28:00 GMT 2023,ABE15F16,5,1000,20000,40306,41545,41265.4,40,0,40,1754876
Thu Jun 15 20:28:42 GMT 2023,3621B68E,5,1000,20000,40274,41552,41254.0,40,0,40,1754196
Thu Jun 15 20:29:24 GMT 2023,15A1F41A,5,1000,20000,40323,41528,41280.8,40,0,40,1755792
Thu Jun 15 20:30:06 GMT 2023,040E4EF1,5,1000,20000,40293,41492,41236.8,40,0,40,1755776
Thu Jun 15 20:30:48 GMT 2023,CB05BD65,5,1000,20000,40316,41502,41250.8,40,0,40,1754600
Thu Jun 15 20:31:31 GMT 2023,AF7C64CE,5,1000,20000,40365,41536,41290.8,40,0,40,1755808
Thu Jun 15 20:32:13 GMT 2023,2D2C6259,5,1000,20000,40315,41533,41063.6,40,0,40,1755848
Thu Jun 15 20:32:55 GMT 2023,A22DCF08,5,1000,20000,40312,41496,41249.6,40,0,40,1756228
Thu Jun 15 20:33:37 GMT 2023,64024FDE,5,1000,20000,40275,41513,41251.6,40,0,40,1754672
Thu Jun 15 20:34:09 GMT 2023,B586DE02,5,1000,15000,30341,31605,31342.2,40,0,40,1755300
Thu Jun 15 20:34:41 GMT 2023,6589F30D,5,1000,15000,30296,31522,31061.6,40,0,40,1756016
Thu Jun 15 20:35:13 GMT 2023,242DEC5E,5,1000,15000,30281,31554,31282.8,40,0,40,1755632
Thu Jun 15 20:35:45 GMT 2023,296D0A37,5,1000,15000,30315,31491,31236.4,40,0,40,1754248
Thu Jun 15 20:36:17 GMT 2023,02FE75F1,5,1000,15000,30326,31555,31299.4,40,0,40,1755912
Thu Jun 15 20:36:49 GMT 2023,D679C6BA,5,1000,15000,30273,31485,31239.4,40,0,40,1755404
Thu Jun 15 20:37:21 GMT 2023,1B25346E,5,1000,15000,30293,31481,31233.2,40,0,40,1754348
Thu Jun 15 20:37:53 GMT 2023,63297349,5,1000,15000,30291,31542,31279.8,40,0,40,1754888
Thu Jun 15 20:38:25 GMT 2023,28393BE2,5,1000,15000,30312,31477,31236.8,40,0,40,1755672
Thu Jun 15 20:38:57 GMT 2023,AD7CC59C,5,1000,15000,30317,31529,31277.8,40,0,40,1755908
Thu Jun 15 20:39:29 GMT 2023,172D61A5,5,1000,15000,30307,31446,31210.8,40,0,40,1755236
Thu Jun 15 20:40:01 GMT 2023,E60C1A5E,5,1000,15000,30285,31514,31263.2,40,0,40,1755304
Thu Jun 15 20:40:33 GMT 2023,C216D0EB,5,1000,15000,30283,31579,31295.2,40,0,40,1755124
Thu Jun 15 20:41:05 GMT 2023,61082661,5,1000,15000,30318,31529,31266.8,40,0,40,1756136
Thu Jun 15 20:41:37 GMT 2023,179276AF,5,1000,15000,30292,31526,31244.6,40,0,40,1755924
Thu Jun 15 20:41:59 GMT 2023,64CA3F71,5,1000,10000,20323,21556,21302.2,40,0,40,1756604
Thu Jun 15 20:42:21 GMT 2023,DEC8657F,5,1000,10000,20325,21509,21059.6,40,0,40,1755968
Thu Jun 15 20:42:43 GMT 2023,F9CBC57F,5,1000,10000,20329,21545,21285.0,40,0,40,1755272
Thu Jun 15 20:43:05 GMT 2023,D77F9B11,5,1000,10000,20286,21530,21251.4,40,0,40,1755128
Thu Jun 15 20:43:27 GMT 2023,042FF249,5,1000,10000,20323,21505,21255.0,40,0,40,1755924
Thu Jun 15 20:43:49 GMT 2023,6F242409,5,1000,10000,20329,21482,21241.4,40,0,40,1754908
Thu Jun 15 20:44:11 GMT 2023,7A77D1C4,5,1000,10000,20325,21576,21317.8,40,0,40,1754056
Thu Jun 15 20:44:33 GMT 2023,4363B971,5,1000,10000,20293,21659,21320.8,40,0,40,1755664
Thu Jun 15 20:44:55 GMT 2023,D123D903,5,1000,10000,20321,21595,21313.6,40,0,40,1755836
Thu Jun 15 20:45:17 GMT 2023,A6697DFF,5,1000,10000,20328,21529,21253.6,40,0,40,1754444
Thu Jun 15 20:45:39 GMT 2023,FA66E32F,5,1000,10000,20285,21478,21229.6,40,0,40,1755976
Thu Jun 15 20:46:01 GMT 2023,724CDF0F,5,1000,10000,20284,21520,21261.4,40,0,40,1755596
Thu Jun 15 20:46:23 GMT 2023,DFAEE09E,5,1000,10000,20289,21453,21006.6,40,0,40,1756264
Thu Jun 15 20:46:45 GMT 2023,CD661846,5,1000,10000,20261,21478,21016.6,40,0,40,1756500
Thu Jun 15 20:47:07 GMT 2023,A7F9FD2E,5,1000,10000,20274,21569,21284.2,40,0,40,1756120
Thu Jun 15 20:47:19 GMT 2023,FD42A5E3,5,1000,5000,10305,11535,11263.2,40,0,40,1755176
Thu Jun 15 20:47:31 GMT 2023,E5792075,5,1000,5000,10326,11482,11246.8,40,0,40,1754636
Thu Jun 15 20:47:43 GMT 2023,E96328D8,5,1000,5000,10294,11495,11241.8,40,0,40,1754616
Thu Jun 15 20:47:56 GMT 2023,E7074AEC,5,1000,5000,10332,11609,11318.0,40,0,40,1754540
Thu Jun 15 20:48:07 GMT 2023,1FF405E2,5,1000,5000,10313,11473,11227.2,40,0,40,1754480
Thu Jun 15 20:48:19 GMT 2023,5E4BE5C1,5,1000,5000,10291,11482,11238.2,40,0,40,1754172
Thu Jun 15 20:48:31 GMT 2023,5234A99F,5,1000,5000,10295,11500,11244.8,40,0,40,1755576
Thu Jun 15 20:48:43 GMT 2023,11B36E18,5,1000,5000,10315,11486,11245.0,40,0,40,1757264
Thu Jun 15 20:48:56 GMT 2023,0FD09206,5,1000,5000,10331,11517,11259.2,40,0,40,1754848
Thu Jun 15 20:49:08 GMT 2023,179CE371,5,1000,5000,10275,11467,11221.0,40,0,40,1755888
Thu Jun 15 20:49:20 GMT 2023,92266433,5,1000,5000,10297,11613,11267.6,40,0,40,1754708
Thu Jun 15 20:49:32 GMT 2023,BE2EDAB7,5,1000,5000,10346,11454,11225.8,40,0,40,1755100
Thu Jun 15 20:49:44 GMT 2023,455BCC33,5,1000,5000,10310,11479,11235.4,40,0,40,1755588
Thu Jun 15 20:49:56 GMT 2023,57F885D7,5,1000,5000,10304,11511,11264.6,40,0,40,1755040
Thu Jun 15 20:50:08 GMT 2023,A9A8CDBE,5,1000,5000,10323,11550,11275.8,40,0,40,1754764
Thu Jun 15 20:50:12 GMT 2023,CD9864DB,5,1000,1000,3351,3602,3537.4,40,0,40,1754988
Thu Jun 15 20:50:16 GMT 2023,3EFFB0E3,5,1000,1000,3311,3472,3428.4,40,0,40,1756536
Thu Jun 15 20:50:20 GMT 2023,AB0EEF0A,5,1000,1000,3296,3632,3522.0,40,0,40,1755152
Thu Jun 15 20:50:24 GMT 2023,670C7828,5,1000,1000,3297,3542,3463.8,40,0,40,1755032
Thu Jun 15 20:50:28 GMT 2023,71674DA5,5,1000,1000,3319,3582,3444.0,40,0,40,1756544
Thu Jun 15 20:50:32 GMT 2023,8D824CA9,5,1000,1000,3323,3536,3470.2,40,0,40,1756140
Thu Jun 15 20:50:36 GMT 2023,32F007C6,5,1000,1000,3336,3490,3441.0,40,0,40,1755368
Thu Jun 15 20:50:40 GMT 2023,5C2C3404,5,1000,1000,3331,3511,3462.8,40,0,40,1756424
Thu Jun 15 20:50:44 GMT 2023,9943CA93,5,1000,1000,3370,3559,3492.2,40,0,40,1754024
Thu Jun 15 20:50:48 GMT 2023,5CDC547C,5,1000,1000,3277,3547,3471.2,40,0,40,1754296
Thu Jun 15 20:50:52 GMT 2023,030E42FB,5,1000,1000,3258,3572,3439.8,40,0,40,1755144
Thu Jun 15 20:50:56 GMT 2023,992CB0A2,5,1000,1000,3347,3603,3530.4,40,0,40,1755528
Thu Jun 15 20:51:00 GMT 2023,331229B2,5,1000,1000,3383,3576,3497.2,40,0,40,1754380
Thu Jun 15 20:51:04 GMT 2023,5E27230C,5,1000,1000,3288,3491,3437.6,40,0,40,1756376
Thu Jun 15 20:51:08 GMT 2023,F13B7917,5,1000,1000,3339,3678,3504.6,40,0,40,1755228
Thu Jun 15 20:51:51 GMT 2023,5040F2FC,3,10000,20000,40596,41861,41418.666666666664,12,0,12,5014160
Thu Jun 15 20:52:32 GMT 2023,CF1362B0,3,10000,20000,40599,41685,41314.666666666664,12,0,12,5012608
Thu Jun 15 20:53:15 GMT 2023,938C3E21,3,10000,20000,40595,41790,41367.0,12,0,12,5013104
Thu Jun 15 20:53:57 GMT 2023,18B81DA0,3,10000,20000,40606,41703,41305.666666666664,12,0,12,5013768
Thu Jun 15 20:54:39 GMT 2023,DD14DD2E,3,10000,20000,40446,41714,41269.666666666664,12,0,12,5013692
Thu Jun 15 20:55:21 GMT 2023,A655775A,3,10000,20000,40447,41875,41389.666666666664,12,0,12,5012292
Thu Jun 15 20:56:03 GMT 2023,A35688EE,3,10000,20000,40483,41838,41374.333333333336,12,0,12,5012192
Thu Jun 15 20:56:45 GMT 2023,CE811DB6,3,10000,20000,40577,41799,41356.666666666664,12,0,12,5012712
Thu Jun 15 20:57:27 GMT 2023,B7B6DC7B,3,10000,20000,40571,41724,41334.333333333336,12,0,12,5014052
Thu Jun 15 20:58:09 GMT 2023,0C238B41,3,10000,20000,40597,41709,41322.0,12,0,12,5013520
Thu Jun 15 20:58:52 GMT 2023,47F78B94,3,10000,20000,40599,41804,41385.0,12,0,12,5012216
Thu Jun 15 20:59:34 GMT 2023,E98E283F,3,10000,20000,40578,41752,41360.333333333336,12,0,12,5013248
Thu Jun 15 21:00:16 GMT 2023,4CBEAF48,3,10000,20000,40432,41745,41293.333333333336,12,0,12,5013440
Thu Jun 15 21:00:58 GMT 2023,E5B4F898,3,10000,20000,40412,41809,41333.333333333336,12,0,12,5013916
Thu Jun 15 21:01:40 GMT 2023,4F557092,3,10000,20000,40541,41706,41314.666666666664,12,0,12,5015060
Thu Jun 15 21:02:12 GMT 2023,9B0FA529,3,10000,15000,30554,31763,31351.666666666668,12,0,12,5013384
Thu Jun 15 21:02:44 GMT 2023,802A38B6,3,10000,15000,30450,31816,31352.333333333332,12,0,12,5014128
Thu Jun 15 21:03:17 GMT 2023,50840E71,3,10000,15000,30395,31720,31276.666666666668,12,0,12,5013284
Thu Jun 15 21:03:49 GMT 2023,2968D856,3,10000,15000,30549,31781,31365.0,12,0,12,5013320
Thu Jun 15 21:04:21 GMT 2023,5317B7DF,3,10000,15000,30552,31774,31357.0,12,0,12,5012312
Thu Jun 15 21:04:53 GMT 2023,AE7FC00A,3,10000,15000,30357,31779,31303.666666666668,12,0,12,5012608
Thu Jun 15 21:05:25 GMT 2023,38198205,3,10000,15000,30553,31748,31319.666666666668,12,0,12,5013136
Thu Jun 15 21:05:57 GMT 2023,61B304C5,3,10000,15000,30584,31794,31363.0,12,0,12,5011932
Thu Jun 15 21:06:29 GMT 2023,D399040A,3,10000,15000,30567,31777,31360.333333333332,12,0,12,5012968
Thu Jun 15 21:07:01 GMT 2023,DB05993C,3,10000,15000,30599,31705,31332.0,12,0,12,5013280
Thu Jun 15 21:07:34 GMT 2023,B3E21FD3,3,10000,15000,30575,31728,31342.666666666668,12,0,12,5012444
Thu Jun 15 21:08:06 GMT 2023,F3C0A3C8,3,10000,15000,30585,31790,31369.666666666668,12,0,12,5013172
Thu Jun 15 21:08:38 GMT 2023,FDDFBA76,3,10000,15000,30383,31785,31304.333333333332,12,0,12,5013072
Thu Jun 15 21:09:10 GMT 2023,4168A005,3,10000,15000,30538,31719,31323.333333333332,12,0,12,5012948
Thu Jun 15 21:09:42 GMT 2023,D5CD3476,3,10000,15000,30543,31717,31323.0,12,0,12,5014668
Thu Jun 15 21:10:04 GMT 2023,041071C1,3,10000,10000,20501,21764,21323.666666666668,12,0,12,5014144
Thu Jun 15 21:10:26 GMT 2023,066B34AD,3,10000,10000,20584,21769,21369.333333333332,12,0,12,5013200
Thu Jun 15 21:10:49 GMT 2023,60DC3575,3,10000,10000,20575,21743,21352.666666666668,12,0,12,5014148
Thu Jun 15 21:11:11 GMT 2023,441E128E,3,10000,10000,20540,21748,21341.666666666668,12,0,12,5013128
Thu Jun 15 21:11:33 GMT 2023,FBCC0FF8,3,10000,10000,20528,21765,21346.0,12,0,12,5012432
Thu Jun 15 21:11:55 GMT 2023,9C3681C1,3,10000,10000,20547,21950,21411.0,12,0,12,5013692
Thu Jun 15 21:12:17 GMT 2023,391F9B69,3,10000,10000,20529,21720,21319.333333333332,12,0,12,5013424
Thu Jun 15 21:12:39 GMT 2023,A68F92DB,3,10000,10000,20567,21917,21455.666666666668,12,0,12,5014052
Thu Jun 15 21:13:01 GMT 2023,D19D6018,3,10000,10000,20588,21876,21442.0,12,0,12,5015332
Thu Jun 15 21:13:24 GMT 2023,FC2E35E0,3,10000,10000,20588,21774,21348.0,12,0,12,5014268
Thu Jun 15 21:13:46 GMT 2023,3BAA1334,3,10000,10000,20578,21740,21336.0,12,0,12,5013160
Thu Jun 15 21:14:08 GMT 2023,F719A8AF,3,10000,10000,20547,21759,21331.666666666668,12,0,12,5012608
Thu Jun 15 21:14:30 GMT 2023,F33CDD6F,3,10000,10000,20459,21793,21321.666666666668,12,0,12,5014524
Thu Jun 15 21:14:52 GMT 2023,BE9C3D9F,3,10000,10000,20549,21815,21382.666666666668,12,0,12,5013792
Thu Jun 15 21:15:14 GMT 2023,EE56FBAA,3,10000,10000,20430,21783,21325.0,12,0,12,5013320
Thu Jun 15 21:15:26 GMT 2023,B89D69E8,3,10000,5000,10522,11859,11359.0,12,0,12,5013528
Thu Jun 15 21:15:38 GMT 2023,C6FD8F8A,3,10000,5000,10573,11835,11382.0,12,0,12,5012812
Thu Jun 15 21:15:51 GMT 2023,C5B93250,3,10000,5000,10541,11816,11387.666666666666,12,0,12,5014276
Thu Jun 15 21:16:03 GMT 2023,CF4C5E79,3,10000,5000,10542,11838,11357.333333333334,12,0,12,5013312
Thu Jun 15 21:16:15 GMT 2023,30FE5DB3,3,10000,5000,10583,11724,11332.666666666666,12,0,12,5014056
Thu Jun 15 21:16:27 GMT 2023,19DB584D,3,10000,5000,10562,11912,11457.666666666666,12,0,12,5014944
Thu Jun 15 21:16:39 GMT 2023,0190B0FE,3,10000,5000,10600,11817,11411.333333333334,12,0,12,5012500
Thu Jun 15 21:16:51 GMT 2023,92B941BC,3,10000,5000,10544,11725,11324.666666666666,12,0,12,5012992
Thu Jun 15 21:17:03 GMT 2023,53D6AD6B,3,10000,5000,10580,11700,11311.333333333334,12,0,12,5013780
Thu Jun 15 21:17:15 GMT 2023,345EEC2D,3,10000,5000,10558,11727,11331.0,12,0,12,5012844
Thu Jun 15 21:17:27 GMT 2023,7E43B7D1,3,10000,5000,10537,11730,11331.666666666666,12,0,12,5012464
Thu Jun 15 21:17:40 GMT 2023,DB231199,3,10000,5000,10411,11786,11319.333333333334,12,0,12,5012200
Thu Jun 15 21:17:52 GMT 2023,DF73542D,3,10000,5000,10537,11685,11274.333333333334,12,0,12,5012432
Thu Jun 15 21:18:04 GMT 2023,9750E105,3,10000,5000,10596,11793,11392.666666666666,12,0,12,5012552
Thu Jun 15 21:18:16 GMT 2023,B59F2427,3,10000,5000,10579,11778,11376.666666666666,12,0,12,5012920
Thu Jun 15 21:18:20 GMT 2023,D1FA4A4A,3,10000,1000,3421,3860,3661.6666666666665,12,0,12,5015208
Thu Jun 15 21:18:24 GMT 2023,331111CC,3,10000,1000,3549,3808,3712.6666666666665,12,0,12,5013140
Thu Jun 15 21:18:29 GMT 2023,AF205EFF,3,10000,1000,3604,3887,3786.3333333333335,12,0,12,5013744
Thu Jun 15 21:18:33 GMT 2023,C3A9D1DE,3,10000,1000,3558,3788,3704.0,12,0,12,5012924
Thu Jun 15 21:18:37 GMT 2023,7F554DAF,3,10000,1000,3524,3777,3688.6666666666665,12,0,12,5012692
Thu Jun 15 21:18:41 GMT 2023,5A8FE972,3,10000,1000,3560,3749,3685.3333333333335,12,0,12,5015004
Thu Jun 15 21:18:45 GMT 2023,306E5117,3,10000,1000,3561,3783,3687.6666666666665,12,0,12,5013704
Thu Jun 15 21:18:49 GMT 2023,AEA72E42,3,10000,1000,3545,3811,3694.0,12,0,12,5013956
Thu Jun 15 21:18:53 GMT 2023,84FCDBFB,3,10000,1000,3559,3894,3774.6666666666665,12,0,12,5013404
Thu Jun 15 21:18:57 GMT 2023,189BA94E,3,10000,1000,3465,3785,3678.3333333333335,12,0,12,5013104
Thu Jun 15 21:19:01 GMT 2023,4DBCB4A1,3,10000,1000,3614,3843,3727.0,12,0,12,5013472
Thu Jun 15 21:19:06 GMT 2023,126CA8CE,3,10000,1000,3406,3891,3674.6666666666665,12,0,12,5015236
Thu Jun 15 21:19:10 GMT 2023,0477FD8E,3,10000,1000,3545,3810,3681.6666666666665,12,0,12,5014148
Thu Jun 15 21:19:14 GMT 2023,43433D03,3,10000,1000,3530,3743,3664.6666666666665,12,0,12,5013416
Thu Jun 15 21:19:18 GMT 2023,9B007A29,3,10000,1000,3430,3797,3644.6666666666665,12,0,12,5014308
Thu Jun 15 21:20:00 GMT 2023,6A3D1981,3,7500,20000,40498,41742,41258.666666666664,12,0,12,3766548
Thu Jun 15 21:20:42 GMT 2023,11B43E6E,3,7500,20000,40468,41707,41281.333333333336,12,0,12,3766968
Thu Jun 15 21:21:24 GMT 2023,DFAB487E,3,7500,20000,40484,41721,41282.333333333336,12,0,12,3765492
Thu Jun 15 21:22:06 GMT 2023,6A0B1918,3,7500,20000,40514,41748,41296.666666666664,12,0,12,3765952
Thu Jun 15 21:22:48 GMT 2023,0E2E9518,3,7500,20000,40560,41853,41405.333333333336,12,0,12,3766076
Thu Jun 15 21:23:30 GMT 2023,AAA1021D,3,7500,20000,40381,41591,41184.333333333336,12,0,12,3765932
Thu Jun 15 21:24:12 GMT 2023,6524B623,3,7500,20000,40388,41631,41193.0,12,0,12,3766900
Thu Jun 15 21:24:55 GMT 2023,9BA6D9B6,3,7500,20000,40467,41703,41280.333333333336,12,0,12,3766200
Thu Jun 15 21:25:37 GMT 2023,3B8EC9BA,3,7500,20000,40410,41699,41265.0,12,0,12,3766884
Thu Jun 15 21:26:19 GMT 2023,AF76BBBA,3,7500,20000,40498,41658,41267.0,12,0,12,3766084
Thu Jun 15 21:27:01 GMT 2023,9CD80080,3,7500,20000,40465,41632,41225.333333333336,12,0,12,3768440
Thu Jun 15 21:27:43 GMT 2023,2EFEF811,3,7500,20000,40473,41603,41221.0,12,0,12,3766900
Thu Jun 15 21:28:25 GMT 2023,D729D068,3,7500,20000,40496,41804,41366.0,12,0,12,3767124
Thu Jun 15 21:29:07 GMT 2023,5936A1CD,3,7500,20000,40503,41746,41286.0,12,0,12,3767532
Thu Jun 15 21:29:49 GMT 2023,794C6359,3,7500,20000,40434,41658,41242.666666666664,12,0,12,3766384
Thu Jun 15 21:30:21 GMT 2023,026F3060,3,7500,15000,30435,31770,31276.333333333332,12,0,12,3766340
Thu Jun 15 21:30:53 GMT 2023,4855FE37,3,7500,15000,30449,31649,31233.333333333332,12,0,12,3766360
Thu Jun 15 21:31:25 GMT 2023,31028F8D,3,7500,15000,30506,31588,31216.0,12,0,12,3767608
Thu Jun 15 21:31:58 GMT 2023,A5063451,3,7500,15000,30483,31719,31259.666666666668,12,0,12,3767136
Thu Jun 15 21:32:30 GMT 2023,6B75AAD5,3,7500,15000,30456,31748,31316.0,12,0,12,3765716
Thu Jun 15 21:33:02 GMT 2023,80033913,3,7500,15000,30486,31776,31285.666666666668,12,0,12,3767076
Thu Jun 15 21:33:34 GMT 2023,0515D72A,3,7500,15000,30457,31705,31283.666666666668,12,0,12,3766700
Thu Jun 15 21:34:06 GMT 2023,159F4D37,3,7500,15000,30502,31610,31239.666666666668,12,0,12,3767052
Thu Jun 15 21:34:38 GMT 2023,38C5E60E,3,7500,15000,30453,31680,31268.666666666668,12,0,12,3766772
Thu Jun 15 21:35:10 GMT 2023,2E168F1C,3,7500,15000,30461,31728,31251.0,12,0,12,3767544
Thu Jun 15 21:35:42 GMT 2023,E0DA624E,3,7500,15000,30456,31587,31194.666666666668,12,0,12,3767336
Thu Jun 15 21:36:15 GMT 2023,FB3AE913,3,7500,15000,30500,31755,31270.666666666668,12,0,12,3766116
Thu Jun 15 21:36:47 GMT 2023,16984C54,3,7500,15000,30527,31672,31281.333333333332,12,0,12,3767160
Thu Jun 15 21:37:19 GMT 2023,FB97C949,3,7500,15000,30446,31787,31334.333333333332,12,0,12,3766292
Thu Jun 15 21:37:51 GMT 2023,78FB3091,3,7500,15000,30501,31673,31282.0,12,0,12,3767332
Thu Jun 15 21:38:13 GMT 2023,F31DE962,3,7500,10000,20524,21667,21284.333333333332,12,0,12,3767440
Thu Jun 15 21:38:35 GMT 2023,487B158F,3,7500,10000,20489,21799,21356.0,12,0,12,3766760
Thu Jun 15 21:38:57 GMT 2023,DD57A5E4,3,7500,10000,20489,21790,21351.333333333332,12,0,12,3767600
Thu Jun 15 21:39:19 GMT 2023,258116EB,3,7500,10000,20452,21665,21232.0,12,0,12,3767840
Thu Jun 15 21:39:41 GMT 2023,8F28E8C2,3,7500,10000,20488,21621,21232.0,12,0,12,3768164
Thu Jun 15 21:40:03 GMT 2023,99D7FE40,3,7500,10000,20449,21748,21304.666666666668,12,0,12,3766900
Thu Jun 15 21:40:25 GMT 2023,9B1141C1,3,7500,10000,20475,21610,21228.666666666668,12,0,12,3768552
Thu Jun 15 21:40:47 GMT 2023,5991A13D,3,7500,10000,20491,21630,21237.333333333332,12,0,12,3766312
Thu Jun 15 21:41:10 GMT 2023,3B38BD6D,3,7500,10000,20515,21821,21379.666666666668,12,0,12,3767688
Thu Jun 15 21:41:32 GMT 2023,E763150C,3,7500,10000,20524,21820,21381.666666666668,12,0,12,3766036
Thu Jun 15 21:41:54 GMT 2023,CEF3FDD5,3,7500,10000,20446,21609,21213.0,12,0,12,3767180
Thu Jun 15 21:42:16 GMT 2023,0963445E,3,7500,10000,20500,21789,21358.666666666668,12,0,12,3767796
Thu Jun 15 21:42:38 GMT 2023,A0B5A991,3,7500,10000,20376,21796,21321.0,12,0,12,3766484
Thu Jun 15 21:43:00 GMT 2023,CAEFD8AC,3,7500,10000,20511,21661,21259.333333333332,12,0,12,3766636
Thu Jun 15 21:43:22 GMT 2023,0409E182,3,7500,10000,20508,21670,21280.0,12,0,12,3766868
Thu Jun 15 21:43:34 GMT 2023,E0805AD7,3,7500,5000,10491,11787,11325.0,12,0,12,3767124
Thu Jun 15 21:43:46 GMT 2023,5FE2BB45,3,7500,5000,10495,11814,11327.0,12,0,12,3767960
Thu Jun 15 21:43:58 GMT 2023,28AD4BCF,3,7500,5000,10505,11779,11296.0,12,0,12,3767352
Thu Jun 15 21:44:11 GMT 2023,EB9EB81D,3,7500,5000,10472,11708,11290.666666666666,12,0,12,3767796
Thu Jun 15 21:44:22 GMT 2023,4200C9BF,3,7500,5000,10426,11593,11202.0,12,0,12,3767192
Thu Jun 15 21:44:35 GMT 2023,0F0A8B89,3,7500,5000,10422,11618,11217.0,12,0,12,3765908
Thu Jun 15 21:44:47 GMT 2023,A2B1C86C,3,7500,5000,10464,11730,11264.333333333334,12,0,12,3767808
Thu Jun 15 21:44:59 GMT 2023,91DD9818,3,7500,5000,10417,11610,11210.666666666666,12,0,12,3767056
Thu Jun 15 21:45:11 GMT 2023,7ABB7688,3,7500,5000,10488,11762,11299.333333333334,12,0,12,3767244
Thu Jun 15 21:45:23 GMT 2023,0453EAFB,3,7500,5000,10460,11667,11238.333333333334,12,0,12,3767232
Thu Jun 15 21:45:35 GMT 2023,30164C22,3,7500,5000,10456,11581,11194.0,12,0,12,3767608
Thu Jun 15 21:45:47 GMT 2023,CAEA11C2,3,7500,5000,10392,11547,11151.0,12,0,12,3768132
Thu Jun 15 21:45:59 GMT 2023,CF34DC63,3,7500,5000,10465,11719,11296.666666666666,12,0,12,3767116
Thu Jun 15 21:46:11 GMT 2023,C5762D96,3,7500,5000,10467,11600,11208.666666666666,12,0,12,3766516
Thu Jun 15 21:46:23 GMT 2023,F74A1318,3,7500,5000,10400,11534,11148.0,12,0,12,3767200
Thu Jun 15 21:46:27 GMT 2023,489AA546,3,7500,1000,3536,3588,3568.3333333333335,12,0,12,3767916
Thu Jun 15 21:46:32 GMT 2023,F9420C48,3,7500,1000,3438,3588,3528.0,12,0,12,3766756
