Date,StudyUID,Number participants,Number bins,Mailbox check interval,Fastest processing time,Slowest processing time,Mean processing time,Number messages received,Total size messages received,Number messages sent,Total size messages sent
Fri Jun 23 20:16:04 GMT 2023,FFA18B5B,15,7500,15000,36055,44206,40797.13333333333,420,0,420,132526564
Fri Jun 23 20:16:49 GMT 2023,1716407C,15,7500,15000,36068,43497,40821.2,420,0,420,132514104
Fri Jun 23 20:17:33 GMT 2023,7BADD8A4,15,7500,15000,36027,43041,40361.73333333333,420,0,420,132516932
Fri Jun 23 20:18:06 GMT 2023,129C05AE,15,7500,10000,26037,32536,30674.733333333334,420,0,420,132498664
Fri Jun 23 20:18:39 GMT 2023,A378E398,15,7500,10000,25814,32404,30097.0,420,0,420,132503168
Fri Jun 23 20:19:13 GMT 2023,9C23637D,15,7500,10000,26143,32734,30681.333333333332,420,0,420,132498968
Fri Jun 23 20:19:46 GMT 2023,5BA3EB65,15,7500,10000,26005,32213,30312.8,420,0,420,132547756
Fri Jun 23 20:20:20 GMT 2023,90393CA6,15,7500,10000,26090,32914,30639.8,420,0,420,132509232
Fri Jun 23 20:20:54 GMT 2023,DFAD7FFD,15,7500,10000,25428,33740,30944.6,420,0,420,132529936
Fri Jun 23 20:21:28 GMT 2023,0EEBAD44,15,7500,10000,26141,33557,30608.333333333332,420,0,420,132524356
Fri Jun 23 20:22:03 GMT 2023,7E5652CB,15,7500,10000,26043,34179,31185.4,420,0,420,132523368
Fri Jun 23 20:22:37 GMT 2023,41A92604,15,7500,10000,25855,33046,30709.133333333335,420,0,420,132523748
Fri Jun 23 20:23:11 GMT 2023,49B37A05,15,7500,10000,25482,32902,30517.466666666667,420,0,420,132552420
Fri Jun 23 20:23:45 GMT 2023,666EC57F,15,7500,10000,25296,33523,30718.466666666667,420,0,420,132502524
Fri Jun 23 20:24:19 GMT 2023,97A0DFB4,15,7500,10000,26105,33100,30858.333333333332,420,0,420,132521248
Fri Jun 23 20:24:53 GMT 2023,DFA8DD0F,15,7500,10000,25992,33258,30600.733333333334,420,0,420,132516488
Fri Jun 23 20:25:27 GMT 2023,7765E171,15,7500,10000,26270,33602,30900.466666666667,420,0,420,132519024
Fri Jun 23 20:26:01 GMT 2023,573ABF42,15,7500,10000,26071,33079,30516.866666666665,420,0,420,132528560
Fri Jun 23 20:26:31 GMT 2023,99681C40,15,7500,5000,21500,28964,25110.866666666665,420,0,420,132515096
Fri Jun 23 20:26:57 GMT 2023,7FC397A9,15,7500,5000,20236,25881,22840.933333333334,420,0,420,132486344
Fri Jun 23 20:27:22 GMT 2023,7774764C,15,7500,5000,19423,24356,21933.8,420,0,420,132496340
Fri Jun 23 20:27:49 GMT 2023,5D1C6201,15,7500,5000,20613,25747,23105.466666666667,420,0,420,132522488
Fri Jun 23 20:28:16 GMT 2023,7E46524D,15,7500,5000,20613,26812,22203.733333333334,420,0,420,132504640
Fri Jun 23 20:28:42 GMT 2023,734A8459,15,7500,5000,20088,24916,21992.666666666668,420,0,420,132548564
Fri Jun 23 20:29:09 GMT 2023,F98DCA86,15,7500,5000,19601,26447,23003.0,420,0,420,132514648
Fri Jun 23 20:29:38 GMT 2023,11A43B92,15,7500,5000,23406,28231,25262.533333333333,420,0,420,132531608
Fri Jun 23 20:30:02 GMT 2023,BDFDBB8B,15,7500,5000,20250,23312,21502.6,420,0,420,132534224
Fri Jun 23 20:30:30 GMT 2023,61C6372C,15,7500,5000,20280,26770,23108.133333333335,420,0,420,132505820
Fri Jun 23 20:30:57 GMT 2023,A6F760A3,15,7500,5000,19479,25973,23143.066666666666,420,0,420,132512324
Fri Jun 23 20:31:22 GMT 2023,88C7831C,15,7500,5000,20134,24845,22458.666666666668,420,0,420,132512060
Fri Jun 23 20:31:47 GMT 2023,18BDEC1B,15,7500,5000,19111,24595,21994.733333333334,420,0,420,132490232
Fri Jun 23 20:32:15 GMT 2023,16DC9FAB,15,7500,5000,21238,26444,23685.533333333333,420,0,420,132531592
Fri Jun 23 20:32:44 GMT 2023,31E2AB76,15,7500,5000,20790,27832,24251.0,420,0,420,132529076
Fri Jun 23 20:33:08 GMT 2023,82F25402,15,7500,1000,19239,24196,21313.066666666666,420,0,420,132528064
Fri Jun 23 20:33:31 GMT 2023,5C38F6C7,15,7500,1000,17818,21622,19833.533333333333,420,0,420,132550912
Fri Jun 23 20:33:54 GMT 2023,C22ED280,15,7500,1000,19265,21757,20508.866666666665,420,0,420,132532056
Fri Jun 23 20:34:15 GMT 2023,D5D4A4C9,15,7500,1000,18431,20844,19658.066666666666,420,0,420,132526120
Fri Jun 23 20:34:39 GMT 2023,F750A831,15,7500,1000,17800,22556,20201.466666666667,420,0,420,132515472
Fri Jun 23 20:35:05 GMT 2023,85E610EB,15,7500,1000,19412,25173,22183.066666666666,420,0,420,132520312
Fri Jun 23 20:35:28 GMT 2023,CD1E0DC5,15,7500,1000,18854,22423,20851.066666666666,420,0,420,132558648
Fri Jun 23 20:35:53 GMT 2023,300EE229,15,7500,1000,17723,23565,20251.933333333334,420,0,420,132537700
Fri Jun 23 20:36:15 GMT 2023,02E7556B,15,7500,1000,18678,22024,20276.133333333335,420,0,420,132536480
Fri Jun 23 20:36:39 GMT 2023,922339BA,15,7500,1000,18691,22282,20672.8,420,0,420,132528504
Fri Jun 23 20:37:02 GMT 2023,793DAC2E,15,7500,1000,18859,22605,20242.0,420,0,420,132521236
Fri Jun 23 20:37:27 GMT 2023,045118DA,15,7500,1000,19794,24265,21984.6,420,0,420,132482196
Fri Jun 23 20:37:51 GMT 2023,D0DBF274,15,7500,1000,19560,23125,21264.933333333334,420,0,420,132541400
Fri Jun 23 20:38:16 GMT 2023,0D47EFD1,15,7500,1000,19781,24083,21478.533333333333,420,0,420,132499960
Fri Jun 23 20:38:39 GMT 2023,5317A1BB,15,7500,1000,18931,22543,20846.533333333333,420,0,420,132523976
Fri Jun 23 20:39:31 GMT 2023,D2BED73A,15,5000,20000,45448,51274,49005.333333333336,420,0,420,88669476
Fri Jun 23 20:40:23 GMT 2023,D04FAA08,15,5000,20000,45438,50961,49042.4,420,0,420,88674972
Fri Jun 23 20:41:14 GMT 2023,C67CB6AF,15,5000,20000,45452,51096,49022.86666666667,420,0,420,88649276
Fri Jun 23 20:42:07 GMT 2023,D061EDC8,15,5000,20000,45523,51529,49067.26666666667,420,0,420,88671104
Fri Jun 23 20:42:58 GMT 2023,29D07EE1,15,5000,20000,45543,50450,49005.73333333333,420,0,420,88659328
Fri Jun 23 20:43:50 GMT 2023,C223A3F5,15,5000,20000,45558,50797,48860.86666666667,420,0,420,88653992
Fri Jun 23 20:44:42 GMT 2023,A97B20CB,15,5000,20000,45515,51270,49110.26666666667,420,0,420,88680192
Fri Jun 23 20:45:33 GMT 2023,26E9AD66,15,5000,20000,45601,50181,48737.86666666667,420,0,420,88653704
Fri Jun 23 20:46:24 GMT 2023,8BA428DC,15,5000,20000,45632,50535,48873.8,420,0,420,88671232
Fri Jun 23 20:47:15 GMT 2023,5D3CD6ED,15,5000,20000,45497,50948,48642.4,420,0,420,88669068
Fri Jun 23 20:48:07 GMT 2023,E381AC58,15,5000,20000,45460,51213,49349.13333333333,420,0,420,88632732
Fri Jun 23 20:48:59 GMT 2023,6E851C55,15,5000,20000,45614,50949,48919.73333333333,420,0,420,88659696
Fri Jun 23 20:49:51 GMT 2023,93753EA0,15,5000,20000,45500,51180,48943.8,420,0,420,88634948
Fri Jun 23 20:50:42 GMT 2023,26B62E5D,15,5000,20000,45548,50877,49189.73333333333,420,0,420,88664692
Fri Jun 23 20:51:34 GMT 2023,CB1F72FA,15,5000,20000,45454,50928,48811.066666666666,420,0,420,88679972
Fri Jun 23 20:52:16 GMT 2023,241D10A7,15,5000,15000,35562,41552,38873.8,420,0,420,88673132
Fri Jun 23 20:52:57 GMT 2023,098F19CF,15,5000,15000,35615,40936,39037.73333333333,420,0,420,88667272
Fri Jun 23 20:53:38 GMT 2023,7179B8D8,15,5000,15000,35529,40354,38656.0,420,0,420,88648032
Fri Jun 23 20:54:20 GMT 2023,CE3FA2FC,15,5000,15000,35463,40996,38891.0,420,0,420,88671912
Fri Jun 23 20:55:01 GMT 2023,BA960929,15,5000,15000,35493,40861,38848.933333333334,420,0,420,88661952
Fri Jun 23 20:55:43 GMT 2023,1319EF4E,15,5000,15000,35702,41152,39080.4,420,0,420,88639204
Fri Jun 23 20:56:26 GMT 2023,24120EE8,15,5000,15000,35655,41767,38918.73333333333,420,0,420,88639680
Fri Jun 23 20:57:08 GMT 2023,A6ED55A1,15,5000,15000,35766,41981,39247.53333333333,420,0,420,88665580
Fri Jun 23 20:57:50 GMT 2023,889069BB,15,5000,15000,35572,40996,38958.6,420,0,420,88651444
Fri Jun 23 20:58:31 GMT 2023,E6A9C9CA,15,5000,15000,35690,40891,38900.13333333333,420,0,420,88675056
Fri Jun 23 20:59:13 GMT 2023,7F9DA860,15,5000,15000,35643,41508,38989.933333333334,420,0,420,88655776
Fri Jun 23 20:59:55 GMT 2023,F21F719E,15,5000,15000,35550,41850,39264.2,420,0,420,88636984
Fri Jun 23 21:00:37 GMT 2023,D60C2211,15,5000,15000,35481,41067,38837.4,420,0,420,88624384
Fri Jun 23 21:01:20 GMT 2023,9A0AF102,15,5000,15000,35707,41797,39313.933333333334,420,0,420,88661568
Fri Jun 23 21:02:01 GMT 2023,92E2F9C9,15,5000,15000,35476,40894,38970.26666666667,420,0,420,88645516
Fri Jun 23 21:02:34 GMT 2023,6EC5C6E9,15,5000,10000,25468,31649,29224.933333333334,420,0,420,88685252
Fri Jun 23 21:03:05 GMT 2023,DB5CEF19,15,5000,10000,25499,30804,28941.733333333334,420,0,420,88663816
Fri Jun 23 21:03:37 GMT 2023,52B5C79D,15,5000,10000,25626,31495,29325.866666666665,420,0,420,88652048
Fri Jun 23 21:04:09 GMT 2023,4A561BEC,15,5000,10000,25647,31454,29346.533333333333,420,0,420,88653992
Fri Jun 23 21:04:42 GMT 2023,0D6C9DC8,15,5000,10000,25472,31523,29187.666666666668,420,0,420,88670960
Fri Jun 23 21:05:14 GMT 2023,95E70F57,15,5000,10000,25607,31619,29230.0,420,0,420,88658760
Fri Jun 23 21:05:46 GMT 2023,F6973A94,15,5000,10000,25367,31157,29061.333333333332,420,0,420,88632996
Fri Jun 23 21:06:18 GMT 2023,955667F0,15,5000,10000,25556,31047,29175.466666666667,420,0,420,88665412
Fri Jun 23 21:06:50 GMT 2023,1D84ABD9,15,5000,10000,25669,30833,28769.8,420,0,420,88658964
Fri Jun 23 21:07:22 GMT 2023,583E8A55,15,5000,10000,25570,31634,28893.333333333332,420,0,420,88655632
Fri Jun 23 21:07:54 GMT 2023,2ECBBB8C,15,5000,10000,25557,30945,28922.733333333334,420,0,420,88663552
Fri Jun 23 21:08:26 GMT 2023,2DFCD87E,15,5000,10000,25554,31377,29001.0,420,0,420,88635752
Fri Jun 23 21:08:57 GMT 2023,99D2FACA,15,5000,10000,25477,30549,28859.466666666667,420,0,420,88675108
Fri Jun 23 21:09:28 GMT 2023,6EBCC790,15,5000,10000,25670,30507,28856.8,420,0,420,88649492
Fri Jun 23 21:10:00 GMT 2023,D55B553C,15,5000,10000,25517,30990,29141.533333333333,420,0,420,88640148
Fri Jun 23 21:10:21 GMT 2023,C994BA7D,15,5000,5000,16574,20640,19161.866666666665,420,0,420,88684204
Fri Jun 23 21:10:42 GMT 2023,EC38F379,15,5000,5000,17166,20747,19490.2,420,0,420,88645172
Fri Jun 23 21:11:03 GMT 2023,EAFEF975,15,5000,5000,17936,20272,19141.2,420,0,420,88643968
Fri Jun 23 21:11:25 GMT 2023,80F7383D,15,5000,5000,17310,21099,19217.6,420,0,420,88638064
Fri Jun 23 21:11:48 GMT 2023,ED4A4BC5,15,5000,5000,17534,21436,19457.733333333334,420,0,420,88677952
Fri Jun 23 21:12:11 GMT 2023,81927639,15,5000,5000,17295,22150,19612.533333333333,420,0,420,88627552
Fri Jun 23 21:12:33 GMT 2023,31108875,15,5000,5000,17463,20923,19198.066666666666,420,0,420,88674692
Fri Jun 23 21:12:54 GMT 2023,B6735C6D,15,5000,5000,17325,20544,18945.533333333333,420,0,420,88671468
Fri Jun 23 21:13:15 GMT 2023,DEBF8BB1,15,5000,5000,17056,20737,19076.066666666666,420,0,420,88634648
Fri Jun 23 21:13:37 GMT 2023,04A95C68,15,5000,5000,17260,20749,19158.2,420,0,420,88648100
Fri Jun 23 21:14:00 GMT 2023,FADB0568,15,5000,5000,17560,23174,20579.466666666667,420,0,420,88664776
Fri Jun 23 21:14:22 GMT 2023,9C609ABE,15,5000,5000,17610,20813,19321.2,420,0,420,88669312
Fri Jun 23 21:14:44 GMT 2023,E8CB23FC,15,5000,5000,17574,21037,19607.133333333335,420,0,420,88662828
Fri Jun 23 21:15:06 GMT 2023,633137D0,15,5000,5000,16850,21118,19067.533333333333,420,0,420,88650992
Fri Jun 23 21:15:28 GMT 2023,DC1D3924,15,5000,5000,17392,21047,19266.0,420,0,420,88638968
Fri Jun 23 21:15:50 GMT 2023,D185A02C,15,5000,1000,16795,20793,18817.133333333335,420,0,420,88650520
Fri Jun 23 21:16:09 GMT 2023,F7074439,15,5000,1000,16101,19381,17430.533333333333,420,0,420,88681444
Fri Jun 23 21:16:28 GMT 2023,AB80E4D1,15,5000,1000,14661,17868,16330.6,420,0,420,88666452
Fri Jun 23 21:16:47 GMT 2023,AED2E849,15,5000,1000,15695,18793,17466.4,420,0,420,88632908
Fri Jun 23 21:17:06 GMT 2023,4290744F,15,5000,1000,14860,17973,16329.866666666667,420,0,420,88650900
Fri Jun 23 21:17:26 GMT 2023,DC33A4FC,15,5000,1000,15627,19830,17787.866666666665,420,0,420,88621516
Fri Jun 23 21:17:45 GMT 2023,88B3CFE9,15,5000,1000,16865,18339,17556.533333333333,420,0,420,88666208
Fri Jun 23 21:18:04 GMT 2023,6366083E,15,5000,1000,16492,18574,17648.733333333334,420,0,420,88653200
Fri Jun 23 21:18:24 GMT 2023,9807CA0F,15,5000,1000,15194,19139,17517.533333333333,420,0,420,88654744
Fri Jun 23 21:18:46 GMT 2023,0E54D3EA,15,5000,1000,15683,20341,18710.933333333334,420,0,420,88671944
Fri Jun 23 21:19:05 GMT 2023,F8A26CD1,15,5000,1000,15943,18543,17223.933333333334,420,0,420,88657696
Fri Jun 23 21:19:27 GMT 2023,3CD3CECC,15,5000,1000,16384,20477,18493.133333333335,420,0,420,88660804
Fri Jun 23 21:19:45 GMT 2023,71B26449,15,5000,1000,15839,17478,16739.2,420,0,420,88654120
Fri Jun 23 21:20:04 GMT 2023,417DBED9,15,5000,1000,15357,18065,16796.4,420,0,420,88648604
Fri Jun 23 21:20:23 GMT 2023,7F24A781,15,5000,1000,15930,18515,17235.266666666666,420,0,420,88654084
Fri Jun 23 21:21:13 GMT 2023,520308A5,15,2500,20000,44877,49354,47846.333333333336,420,0,420,44821060
Fri Jun 23 21:22:03 GMT 2023,C63A6F8D,15,2500,20000,44960,48956,47816.666666666664,420,0,420,44799188
Fri Jun 23 21:22:53 GMT 2023,2DDA098D,15,2500,20000,44998,49729,47946.933333333334,420,0,420,44783320
Fri Jun 23 21:23:42 GMT 2023,9829C953,15,2500,20000,44895,48965,47822.933333333334,420,0,420,44795160
Fri Jun 23 21:24:32 GMT 2023,88899053,15,2500,20000,44881,49669,48061.0,420,0,420,44793172
Fri Jun 23 21:25:22 GMT 2023,C944827E,15,2500,20000,45067,48954,47656.53333333333,420,0,420,44809980
Fri Jun 23 21:26:12 GMT 2023,1BDF3150,15,2500,20000,44860,49849,47697.4,420,0,420,44810160
Fri Jun 23 21:27:01 GMT 2023,73B13EB1,15,2500,20000,44978,49650,47835.8,420,0,420,44810540
Fri Jun 23 21:27:51 GMT 2023,8D98A496,15,2500,20000,44904,48768,47622.4,420,0,420,44799088
Fri Jun 23 21:28:40 GMT 2023,59E0759B,15,2500,20000,44932,49143,47903.2,420,0,420,44815612
Fri Jun 23 21:29:31 GMT 2023,F7E971DF,15,2500,20000,45057,49427,47721.13333333333,420,0,420,44809632
Fri Jun 23 21:30:21 GMT 2023,52D2146B,15,2500,20000,44881,49570,47978.13333333333,420,0,420,44821244
Fri Jun 23 21:31:11 GMT 2023,CF5689CA,15,2500,20000,44930,49193,47721.86666666667,420,0,420,44817192
Fri Jun 23 21:32:01 GMT 2023,8E027999,15,2500,20000,44931,49200,47744.933333333334,420,0,420,44790640
Fri Jun 23 21:32:51 GMT 2023,7B0A09FC,15,2500,20000,44968,49516,47973.86666666667,420,0,420,44792752
Fri Jun 23 21:33:31 GMT 2023,B691F537,15,2500,15000,34949,39609,37930.8,420,0,420,44822856
Fri Jun 23 21:34:12 GMT 2023,3B790E1F,15,2500,15000,34965,39699,37958.26666666667,420,0,420,44800160
Fri Jun 23 21:34:51 GMT 2023,0F1524AB,15,2500,15000,34928,38962,37566.066666666666,420,0,420,44810808
Fri Jun 23 21:35:30 GMT 2023,68D845FC,15,2500,15000,34918,39083,37934.73333333333,420,0,420,44812972
Fri Jun 23 21:36:11 GMT 2023,5C01FA4F,15,2500,15000,34894,39609,37971.13333333333,420,0,420,44804392
Fri Jun 23 21:36:51 GMT 2023,0FC717F6,15,2500,15000,35030,39906,37898.46666666667,420,0,420,44803972
Fri Jun 23 21:37:31 GMT 2023,05388B47,15,2500,15000,35052,39472,37663.4,420,0,420,44799896
Fri Jun 23 21:38:11 GMT 2023,9993D1E9,15,2500,15000,35000,39138,37646.066666666666,420,0,420,44791632
Fri Jun 23 21:38:51 GMT 2023,0EFD821C,15,2500,15000,34875,39517,37818.26666666667,420,0,420,44791476
Fri Jun 23 21:39:31 GMT 2023,CBEF3667,15,2500,15000,34910,38686,37533.0,420,0,420,44788760
Fri Jun 23 21:40:11 GMT 2023,4F0F3F77,15,2500,15000,34932,39559,37731.13333333333,420,0,420,44807748
Fri Jun 23 21:40:51 GMT 2023,F8BC9D14,15,2500,15000,34937,39433,37937.26666666667,420,0,420,44809236
Fri Jun 23 21:41:31 GMT 2023,5D8FC102,15,2500,15000,34956,39530,37795.86666666667,420,0,420,44797304
Fri Jun 23 21:42:11 GMT 2023,ABA33D59,15,2500,15000,34899,39668,37887.8,420,0,420,44792512
Fri Jun 23 21:42:51 GMT 2023,20FF9D77,15,2500,15000,34935,39800,38042.0,420,0,420,44795764
Fri Jun 23 21:43:21 GMT 2023,A8BE056C,15,2500,10000,24901,29667,27678.666666666668,420,0,420,44804528
Fri Jun 23 21:43:51 GMT 2023,E375EFAA,15,2500,10000,24884,29063,27687.266666666666,420,0,420,44802320
Fri Jun 23 21:44:22 GMT 2023,FCCE055A,15,2500,10000,24904,29736,27876.6,420,0,420,44806896
Fri Jun 23 21:44:51 GMT 2023,7C927A27,15,2500,10000,25181,29576,27941.2,420,0,420,44816268
Fri Jun 23 21:45:22 GMT 2023,310653B2,15,2500,10000,25122,29889,28085.0,420,0,420,44802296
Fri Jun 23 21:45:51 GMT 2023,96613AB8,15,2500,10000,24971,29146,27797.8,420,0,420,44808144
Fri Jun 23 21:46:22 GMT 2023,13E426EA,15,2500,10000,24991,29535,27763.533333333333,420,0,420,44819272
Fri Jun 23 21:46:52 GMT 2023,E5226C8D,15,2500,10000,24928,29748,27735.733333333334,420,0,420,44808584
Fri Jun 23 21:47:21 GMT 2023,EF58CC64,15,2500,10000,24922,28646,27499.8,420,0,420,44822896
Fri Jun 23 21:47:51 GMT 2023,B737DC73,15,2500,10000,24901,29443,27872.733333333334,420,0,420,44818560
Fri Jun 23 21:48:21 GMT 2023,7AEA18E1,15,2500,10000,24915,29361,27598.8,420,0,420,44816632
Fri Jun 23 21:48:51 GMT 2023,14A7DE93,15,2500,10000,24895,29017,27650.2,420,0,420,44792264
Fri Jun 23 21:49:21 GMT 2023,5C6CB8D1,15,2500,10000,24956,30049,28018.733333333334,420,0,420,44812332
Fri Jun 23 21:49:51 GMT 2023,8523CB8A,15,2500,10000,24899,29186,27779.2,420,0,420,44793848
Fri Jun 23 21:50:21 GMT 2023,FBBCE637,15,2500,10000,25005,28968,27635.733333333334,420,0,420,44808440
Fri Jun 23 21:50:40 GMT 2023,1519A7C0,15,2500,5000,14702,18764,17623.4,420,0,420,44798812
Fri Jun 23 21:51:00 GMT 2023,3FE77238,15,2500,5000,16662,19564,18064.0,420,0,420,44805564
Fri Jun 23 21:51:20 GMT 2023,D7281858,15,2500,5000,16817,19473,18358.466666666667,420,0,420,44788444
Fri Jun 23 21:51:41 GMT 2023,7A6DAEA4,15,2500,5000,16569,19977,18166.333333333332,420,0,420,44789028
Fri Jun 23 21:52:00 GMT 2023,E25FC585,15,2500,5000,15096,19523,17727.266666666666,420,0,420,44819804
Fri Jun 23 21:52:20 GMT 2023,982194DA,15,2500,5000,15068,19389,17828.0,420,0,420,44818172
Fri Jun 23 21:52:41 GMT 2023,A400C15A,15,2500,5000,16651,19730,18173.933333333334,420,0,420,44803688
Fri Jun 23 21:53:01 GMT 2023,922B458A,15,2500,5000,16526,19649,18245.0,420,0,420,44804536
Fri Jun 23 21:53:21 GMT 2023,E1449C93,15,2500,5000,16652,20034,18257.333333333332,420,0,420,44799776
Fri Jun 23 21:53:42 GMT 2023,09E7E48C,15,2500,5000,16205,19957,18108.466666666667,420,0,420,44807616
Fri Jun 23 21:54:02 GMT 2023,5F60B730,15,2500,5000,16152,19735,18010.533333333333,420,0,420,44794048
Fri Jun 23 21:54:23 GMT 2023,44101294,15,2500,5000,16416,20106,18124.0,420,0,420,44811956
Fri Jun 23 21:54:43 GMT 2023,67FC49A5,15,2500,5000,14559,19386,17802.6,420,0,420,44828256
Fri Jun 23 21:55:04 GMT 2023,B127C711,15,2500,5000,16284,20394,18020.8,420,0,420,44799172
Fri Jun 23 21:55:25 GMT 2023,F1428B4C,15,2500,5000,16692,19749,17945.8,420,0,420,44805492
Fri Jun 23 21:55:40 GMT 2023,65DB0134,15,2500,1000,12467,15074,13960.8,420,0,420,44809024
Fri Jun 23 21:55:57 GMT 2023,5D68C14F,15,2500,1000,13043,15539,14457.133333333333,420,0,420,44817864
Fri Jun 23 21:56:13 GMT 2023,7EFC743D,15,2500,1000,13513,15806,14462.4,420,0,420,44809816
Fri Jun 23 21:56:29 GMT 2023,90932676,15,2500,1000,13432,15751,14604.133333333333,420,0,420,44787112
Fri Jun 23 21:56:44 GMT 2023,BF27BA48,15,2500,1000,12745,14682,13717.733333333334,420,0,420,44829416
Fri Jun 23 21:57:01 GMT 2023,6EDE54BB,15,2500,1000,13723,16440,14595.2,420,0,420,44781000
Fri Jun 23 21:57:17 GMT 2023,32F12698,15,2500,1000,12666,15089,14036.4,420,0,420,44794780
Fri Jun 23 21:57:34 GMT 2023,98684218,15,2500,1000,13912,15713,14715.066666666668,420,0,420,44807136
Fri Jun 23 21:57:51 GMT 2023,122DAF96,15,2500,1000,13514,16610,15304.533333333333,420,0,420,44792668
Fri Jun 23 21:58:07 GMT 2023,D29C283A,15,2500,1000,13651,15821,14683.333333333334,420,0,420,44815472
Fri Jun 23 21:58:24 GMT 2023,50A7C38F,15,2500,1000,13950,16315,14987.333333333334,420,0,420,44810676
Fri Jun 23 21:58:41 GMT 2023,D1BE9EE0,15,2500,1000,13707,16161,14961.333333333334,420,0,420,44789684
Fri Jun 23 21:58:58 GMT 2023,94983FBD,15,2500,1000,14102,16084,15129.933333333332,420,0,420,44817988
Fri Jun 23 21:59:16 GMT 2023,508A4DB2,15,2500,1000,13887,16762,15268.2,420,0,420,44792076
Fri Jun 23 21:59:32 GMT 2023,B1C78871,15,2500,1000,13506,15988,14614.266666666666,420,0,420,44810400
Fri Jun 23 22:00:20 GMT 2023,0F6BB9EB,15,1000,20000,44595,47771,46760.4,420,0,420,18484352
Fri Jun 23 22:01:08 GMT 2023,575163A2,15,1000,20000,44689,47773,46737.13333333333,420,0,420,18497972
Fri Jun 23 22:01:56 GMT 2023,2B6610D8,15,1000,20000,44482,47751,46724.86666666667,420,0,420,18495568
Fri Jun 23 22:02:44 GMT 2023,E68FD10C,15,1000,20000,44579,47806,46706.666666666664,420,0,420,18492276
Fri Jun 23 22:03:32 GMT 2023,9FC1C867,15,1000,20000,44677,48037,46746.333333333336,420,0,420,18492876
Fri Jun 23 22:04:21 GMT 2023,E0E062F5,15,1000,20000,44587,47842,46843.8,420,0,420,18504772
Fri Jun 23 22:05:09 GMT 2023,18FBEBD2,15,1000,20000,44600,48046,46825.066666666666,420,0,420,18496160
Fri Jun 23 22:05:58 GMT 2023,26AB5398,15,1000,20000,44612,47923,46794.73333333333,420,0,420,18505572
Fri Jun 23 22:06:46 GMT 2023,E5D1BBE0,15,1000,20000,44484,47684,46737.73333333333,420,0,420,18493292
Fri Jun 23 22:07:34 GMT 2023,C2E7EE34,15,1000,20000,44583,47774,46775.933333333334,420,0,420,18488532
Fri Jun 23 22:08:22 GMT 2023,1A00A844,15,1000,20000,44491,47797,46767.13333333333,420,0,420,18502752
Fri Jun 23 22:09:11 GMT 2023,DC633FC6,15,1000,20000,44565,47935,46802.26666666667,420,0,420,18496404
Fri Jun 23 22:09:59 GMT 2023,4492B63F,15,1000,20000,44692,48034,46960.2,420,0,420,18494172
Fri Jun 23 22:10:48 GMT 2023,E5D35E39,15,1000,20000,44483,48811,46915.53333333333,420,0,420,18490076
Fri Jun 23 22:11:37 GMT 2023,5E63D1C2,15,1000,20000,44589,47910,46837.13333333333,420,0,420,18496956
Fri Jun 23 22:12:15 GMT 2023,927DB78C,15,1000,15000,34768,37954,36759.933333333334,420,0,420,18505264
Fri Jun 23 22:12:53 GMT 2023,AA59D4C6,15,1000,15000,34574,37974,36874.26666666667,420,0,420,18493428
Fri Jun 23 22:13:31 GMT 2023,ADC361A6,15,1000,15000,34479,37975,36730.666666666664,420,0,420,18497172
Fri Jun 23 22:14:09 GMT 2023,D4D6BC0B,15,1000,15000,34673,37913,36866.2,420,0,420,18496456
Fri Jun 23 22:14:47 GMT 2023,80952974,15,1000,15000,34589,37956,36970.73333333333,420,0,420,18494024
Fri Jun 23 22:15:25 GMT 2023,D6AC66AD,15,1000,15000,34647,37955,36851.53333333333,420,0,420,18493848
Fri Jun 23 22:16:03 GMT 2023,B8B1641D,15,1000,15000,34761,38087,36859.933333333334,420,0,420,18490648
Fri Jun 23 22:16:42 GMT 2023,50744309,15,1000,15000,34487,37605,36693.73333333333,420,0,420,18496260
Fri Jun 23 22:17:20 GMT 2023,28FBA21E,15,1000,15000,34769,38070,36876.066666666666,420,0,420,18499364
Fri Jun 23 22:17:59 GMT 2023,9E4565B4,15,1000,15000,34547,37931,36891.2,420,0,420,18497972
Fri Jun 23 22:18:37 GMT 2023,2FE60418,15,1000,15000,34693,37874,36915.4,420,0,420,18492768
Fri Jun 23 22:19:15 GMT 2023,1F088115,15,1000,15000,34488,37819,36774.2,420,0,420,18494588
Fri Jun 23 22:19:53 GMT 2023,7777BF91,15,1000,15000,34792,37872,36775.4,420,0,420,18503144
Fri Jun 23 22:20:31 GMT 2023,0CE18744,15,1000,15000,34483,37944,36940.26666666667,420,0,420,18488884
Fri Jun 23 22:21:10 GMT 2023,C729F7E3,15,1000,15000,34547,38104,37007.13333333333,420,0,420,18496048
Fri Jun 23 22:21:38 GMT 2023,1D50FDF0,15,1000,10000,24482,27739,26741.333333333332,420,0,420,18491524
Fri Jun 23 22:22:07 GMT 2023,93228476,15,1000,10000,24765,28107,26969.4,420,0,420,18493636
Fri Jun 23 22:22:36 GMT 2023,81FD0128,15,1000,10000,24545,28120,26865.0,420,0,420,18498664
Fri Jun 23 22:23:05 GMT 2023,D316DA10,15,1000,10000,24481,28018,26823.066666666666,420,0,420,18490284
Fri Jun 23 22:23:34 GMT 2023,1931227F,15,1000,10000,24579,28104,26886.333333333332,420,0,420,18487452
